City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
282,pacific grove,36.6177,-121.9166,26.88,74,0,4.47,US,1712864836
283,hamilton,39.1834,-84.5333,19.48,91,100,5.14,US,1712864658
284,akureyri,65.6835,-18.0878,2.96,75,75,4.12,IS,1712864917
285,belomorsk,64.5232,34.7668,3.49,77,11,7.68,RU,1712864875
286,flying fish cove,-10.4217,105.6791,26.82,83,40,4.63,CX,1712864917
287,murzuq,25.9155,13.9184,24.43,14,0,8.43,LY,1712864917
288,san luis,-33.295,-66.3356,10.54,84,100,0.93,AR,1712864767
289,inirida,3.8653,-67.9239,36.68,39,95,2.5,CO,1712864918
290,la ronge,55.1001,-105.2842,4.14,65,75,3.09,CA,1712864918
291,puerto aysen,-45.4,-72.7,14.92,58,0,1.32,CL,1712864881
292,obuase,6.206,-1.6619,24.44,87,100,1.44,GH,1712864918
293,dunedin,-45.8742,170.5036,8.22,99,100,1.79,NZ,1712864836
294,dolinsk,47.35,142.8,5.4,85,43,6.45,RU,1712864919
295,novaya igirma,57.1334,103.9112,-4.95,97,99,1.05,RU,1712864919
296,baneh,35.9975,45.8853,6.67,80,99,2.86,IR,1712864919
297,tarauaca,-8.1614,-70.7656,27.83,78,94,1.21,BR,1712864919
298,puerto santa,-8.9906,-78.6456,23.64,77,21,4.69,PE,1712864919
299,udachny,66.4167,112.4,-28.08,100,100,2.15,RU,1712864838
300,horta,38.5333,-28.6333,15.8,92,20,2.57,PT,1712864920
301,tucuma,-0.1833,-50.05,28.28,81,100,3.1,BR,1712864784
302,kuqa,41.7278,82.9364,16.35,24,5,0.75,CN,1712864920
303,geraldton,-28.7667,114.6,20.23,64,1,6.69,AU,1712864920
304,tazovsky,67.4667,78.7,-24.21,98,38,4.87,RU,1712864920
305,hami,42.8,93.45,14.79,31,2,4.28,CN,1712864920
306,junin de los andes,-39.9504,-71.0694,12.64,42,53,4.52,AR,1712864921
307,turpan,42.9333,89.1667,19.05,24,0,1.25,CN,1712864874
308,dudinka,69.4058,86.1778,-25.77,100,82,3.44,RU,1712864832
309,el calafate,-50.3408,-72.2768,9.35,55,5,2.59,AR,1712864921
310,motueka,-41.1333,173.0167,17.83,98,90,2.09,NZ,1712864921
311,farasan,16.7022,42.1183,28.55,73,13,3.05,SA,1712864921
312,vila franca do campo,37.7167,-25.4333,18.27,99,7,1.77,PT,1712864921
313,kimbe,-5.5502,150.1429,24.1,92,86,1.35,PG,1712864922
314,san fernando de apure,7.8878,-67.4724,39.38,23,18,4.18,VE,1712864759
315,michigan city,41.7075,-86.895,10.29,93,100,6.76,US,1712864795
316,wewak,-3.5534,143.6268,25.13,91,24,2.34,PG,1712864922
317,faya-largeau,17.9257,19.1043,28.45,11,49,6.41,TD,1712864922
318,salym,60.0625,71.4789,-6.67,85,100,5.28,RU,1712864923
319,urangan,-25.3,152.9,17.89,90,20,2.68,AU,1712864923
320,yurty,56.0498,97.6348,-2.15,95,100,2.74,RU,1712864923
321,le lavandou,43.137,6.366,18.2,65,0,1.03,FR,1712864923
322,puerto la cruz,10.2167,-64.6167,28.77,68,5,8.16,VE,1712864923
323,mvomero,-6.25,38.6667,25.01,95,6,1.24,TZ,1712864923
324,lubango,-14.9172,13.4925,20.92,78,5,2.57,AO,1712864924
325,rongelap,11.1635,166.8941,26.8,79,100,9.27,MH,1712864924
326,nar'yan-mar,67.6713,53.087,1.73,100,100,7.6,RU,1712864832
327,naroda,23.0833,72.6667,29.98,37,5,5.66,IN,1712864924
328,namibe,-15.1961,12.1522,22.67,73,1,3.6,AO,1712864924
329,klaksvik,62.2266,-6.589,9.51,94,100,13.74,FO,1712864924
330,howrah,22.5892,88.3103,27.0,61,40,1.54,IN,1712864881
331,huangshan,29.7114,118.3125,18.57,97,100,0.65,CN,1712864926
332,rudsar,37.1376,50.288,13.99,82,100,6.55,IR,1712864926
333,okhotsk,59.3833,143.3,-5.96,95,89,1.72,RU,1712864926
334,sorong,-0.8833,131.25,26.65,80,100,2.03,ID,1712864926
335,fereydun kenar,36.6864,52.5225,13.12,82,100,10.69,IR,1712864926
336,chongwe,-15.3292,28.682,19.36,95,73,4.65,ZM,1712864927
337,buka,40.8108,69.1986,17.01,70,100,3.64,UZ,1712864828
338,newnham,-41.3833,147.1333,7.04,100,80,2.06,AU,1712864927
339,koh kong,11.6175,102.9806,26.38,87,100,1.72,KH,1712864927
340,kidal,18.4411,1.4078,33.8,8,100,4.95,ML,1712864858
341,bomdila,27.25,92.4,3.37,82,100,2.78,IN,1712864928
342,anka,12.1138,5.9243,35.06,8,99,3.67,NG,1712864928
343,argo,37.6333,22.7333,17.29,42,100,4.04,GR,1712864928
344,lodeynoye pole,60.726,33.5531,4.37,89,100,6.06,RU,1712864700
345,port moresby,-9.4431,147.1797,25.05,86,84,5.55,PG,1712864849
346,palikir - national government center,6.9248,158.1611,25.41,94,100,0.0,FM,1712864876
347,khandyga,62.6667,135.6,-5.96,91,99,2.76,RU,1712864840
348,kolyshley,52.7005,44.5367,17.03,72,100,3.26,RU,1712864929
349,ephrata,40.1798,-76.1788,22.28,71,75,8.75,US,1712864925
350,tortoli,39.9256,9.6572,13.9,77,0,6.69,IT,1712864929
351,darnah,32.767,22.6367,16.82,76,100,6.4,LY,1712864930
352,mont-laurier,46.5501,-75.4993,10.79,90,100,4.23,CA,1712864656
353,ola,59.5833,151.2833,-7.7,90,48,2.33,RU,1712864930
354,nabire,-3.3667,135.4833,24.06,96,100,0.68,ID,1712864930
355,san pedro pochutla,15.7333,-96.4667,33.71,47,90,4.84,MX,1712864930
356,camana,-16.6228,-72.7111,22.89,78,28,3.17,PE,1712864851
357,al kharijah,25.4514,30.5464,22.35,28,75,3.87,EG,1712864930
358,kirensk,57.7853,108.1119,-2.24,95,100,0.89,RU,1712864931
359,badiyah,22.45,58.8,29.57,37,100,3.28,OM,1712864931
360,marrakesh,31.6315,-8.0083,32.04,12,0,1.54,MA,1712864931
361,ariquemes,-9.9133,-63.0408,27.76,92,100,1.85,BR,1712864698
362,newport,51.5877,-2.9984,15.98,95,100,5.9,GB,1712864760
363,as sulayyil,20.4607,45.5779,31.14,31,22,3.58,SA,1712864932
364,templin,53.1186,13.5022,12.68,84,85,3.44,DE,1712864932
365,cidreira,-30.1811,-50.2056,19.98,87,100,8.24,BR,1712864932
366,queenstown,-31.8976,26.8753,5.87,79,0,0.89,ZA,1712864848
367,crucecita,-28.95,-58.9833,17.47,84,100,5.93,AR,1712864933
368,moussoro,13.6408,16.4901,31.76,7,5,6.26,TD,1712864934
369,rundu,-17.9333,19.7667,23.38,54,84,1.69,NA,1712864934
370,ebon,4.582,168.6964,27.77,83,100,6.95,MH,1712864934
371,aioun,16.6614,-9.6149,37.08,13,99,5.31,MR,1712864934
372,nova xavantina,-14.6667,-52.35,29.09,76,41,0.85,BR,1712864934
373,antsiranana,-12.2787,49.2917,25.46,92,9,1.46,MG,1712864934
374,pyetrykaw,52.1289,28.4921,9.96,68,4,2.24,BY,1712864934
375,juneau,58.3019,-134.4197,4.67,93,100,4.63,US,1712864769
376,belokurikha,51.9959,84.9896,-0.58,98,100,4.96,RU,1712864935
377,mehran,33.1222,46.1646,22.08,42,43,2.6,IR,1712864935
378,sittwe,20.15,92.9,25.71,62,0,2.37,MM,1712864935
379,saint-philippe,-21.3585,55.7679,25.77,85,55,1.54,RE,1712864935
380,tommot,58.9564,126.2925,-4.85,95,100,1.17,RU,1712864936
381,umm kaddadah,13.6017,26.6876,26.65,12,9,5.64,SD,1712864936
382,paradip garh,20.3167,86.6167,26.55,55,23,0.46,IN,1712864936
383,san luis de la loma,17.2706,-100.8939,29.78,57,1,3.63,MX,1712864936
384,ar ruways,24.1103,52.7306,24.83,72,78,5.0,AE,1712864936
385,srinagar,34.0833,74.8167,10.97,76,88,1.57,IN,1712864687
386,paracuru,-3.41,-39.0306,28.95,88,93,3.2,BR,1712864660
387,grootfontein,-19.5667,18.1167,16.76,63,97,1.03,NA,1712864937
388,nadvoitsy,63.8667,34.3167,3.24,78,65,6.8,RU,1712864937
389,coquimbo,-29.9533,-71.3436,13.85,94,100,3.6,CL,1712864874
390,nikolayevsk-on-amure,53.1406,140.73,0.12,96,99,1.79,RU,1712864937
391,bereznik,62.8551,42.7072,4.81,77,100,6.28,RU,1712864835
392,zeya,53.75,127.2667,0.27,79,100,1.43,RU,1712864825
393,macusani,-14.0833,-70.4333,9.12,70,95,3.48,PE,1712864938
394,bandarbeyla,9.4942,50.8122,28.22,81,33,3.36,SO,1712864938
395,aykhal,66.0,111.5,-28.6,100,100,2.67,RU,1712864841
396,kodinsk,58.6881,99.1844,-5.31,98,100,0.71,RU,1712864938
397,novo aripuana,-5.1206,-60.3797,26.6,96,93,1.23,BR,1712864939
398,chapaev,50.2,51.1667,12.51,58,86,3.48,KZ,1712864939
399,taulaga,-11.0553,-171.0883,29.81,74,54,3.75,AS,1712864939
400,tarnogskiy gorodok,60.4997,43.5761,6.95,67,16,6.13,RU,1712864939
401,paka,4.6374,103.4368,25.96,94,93,0.0,MY,1712864861
402,hadibu,12.65,54.0333,27.82,77,98,2.3,YE,1712864939
403,campbellton,48.0075,-66.6727,3.25,99,100,1.12,CA,1712864872
404,pangoa,-12.1167,-73.0,28.16,71,87,1.52,PE,1712864940
405,humaita,-7.5061,-63.0208,27.89,80,86,1.54,BR,1712864940
406,dickinson,29.4608,-95.0513,28.37,34,0,6.69,US,1712864767
407,waingapu,-9.6567,120.2641,24.88,79,94,3.1,ID,1712864849
408,tafresh,34.692,50.013,6.59,87,100,5.2,IR,1712864941
409,tuba city,36.135,-111.2399,21.32,16,3,1.79,US,1712864941
410,chiredzi,-21.05,31.6667,20.44,73,88,4.8,ZW,1712864941
411,fort bragg,35.139,-79.006,22.91,76,100,6.69,US,1712864941
412,psachna,38.5833,23.6333,18.2,64,0,3.93,GR,1712864941
413,medyn',54.9692,35.8586,9.86,62,7,2.24,RU,1712864941
414,camalu,30.85,-116.0667,18.93,65,0,3.77,MX,1712864942
415,ocean shores,46.9737,-124.1563,12.2,87,100,3.13,US,1712864942
416,eenhana,-17.4667,16.3333,23.42,62,67,1.92,NA,1712864942
417,chui,-33.6971,-53.4616,18.07,60,95,4.08,UY,1712864789
418,ivdel',60.6911,60.4206,4.55,86,100,4.02,RU,1712864942
419,ouadda,8.0777,22.4007,27.15,16,20,2.79,CF,1712864943
420,pingnan,23.5543,110.3976,23.45,94,97,0.9,CN,1712864943
421,kertih,4.5141,103.4483,26.01,94,99,0.0,MY,1712864943
422,san angelo,31.4638,-100.437,26.88,21,0,2.06,US,1712864943
423,santana,-0.0583,-51.1817,30.1,79,75,4.63,BR,1712864874
424,ankazobe,-18.3167,47.1167,19.94,82,100,2.03,MG,1712864944
425,garachico,28.7781,-17.7646,21.06,64,0,6.17,ES,1712864944
426,boende,-0.2167,20.8667,26.29,73,97,1.1,CD,1712864866
427,la'ie,21.6477,-157.9253,26.98,80,100,4.47,US,1712864856
428,albertina,-22.2008,-46.6158,23.6,79,20,1.3,BR,1712864944
429,illizi,26.4833,8.4667,26.89,25,0,7.79,DZ,1712864944
430,dzhetygara,52.1908,61.2006,3.94,79,57,4.36,KZ,1712864944
431,usinsk,65.9939,57.5281,1.71,99,100,10.28,RU,1712864889
432,coyhaique,-45.5752,-72.0662,17.34,36,0,3.09,CL,1712864945
433,el haouaria,37.05,11.0144,15.01,68,100,6.39,TN,1712864945
434,na wa,17.4897,104.1006,28.29,60,2,2.84,TH,1712864945
435,olyokminsk,60.3736,120.4264,-8.46,86,97,3.69,RU,1712864945
436,isangel,-19.55,169.2667,25.06,94,75,0.0,VU,1712864946
437,bedford,52.1346,-0.4663,17.3,91,78,1.79,GB,1712864680
438,manta,-0.95,-80.7333,30.88,66,20,5.14,EC,1712864736
439,isiolo,0.3546,37.5822,22.48,77,46,1.74,KE,1712864946
440,kerikeri,-35.2268,173.9474,18.84,95,96,1.48,NZ,1712864756
441,olavarria,-36.8927,-60.3225,11.78,71,100,0.92,AR,1712864884
442,guanica,17.9716,-66.908,30.77,53,47,4.76,PR,1712864947
443,bodo,67.28,14.405,3.3,78,75,3.09,NO,1712864947
444,yesilhisar,38.3497,35.0867,10.82,79,50,1.98,TR,1712864947
445,menongue,-14.6585,17.691,19.58,88,98,2.21,AO,1712864947
446,nova olimpia,-14.7972,-57.2881,27.52,76,99,0.28,BR,1712864714
447,el nido,11.1858,119.3956,26.76,79,76,3.4,PH,1712864948
448,caconda,-13.7333,15.0667,17.95,92,100,1.53,AO,1712864948
449,djambala,-2.5447,14.7533,24.48,75,100,1.0,CG,1712864949
450,brookings,44.3114,-96.7984,10.81,69,100,11.32,US,1712864739
451,broome,42.2506,-75.833,18.17,86,100,5.14,US,1712864949
452,praia grande,-24.0058,-46.4028,26.08,70,20,1.03,BR,1712864791
453,christchurch,-43.5333,172.6333,11.06,95,100,7.2,NZ,1712864767
454,kalaleh,37.3807,55.4916,12.97,99,100,5.03,IR,1712864949
455,vreed-en-hoop,6.8093,-58.198,33.18,70,75,5.14,GY,1712864950
456,bardai,11.65,7.2333,30.31,9,100,4.04,NG,1712864845
457,rostov,57.1914,39.4139,9.39,61,71,4.29,RU,1712864950
458,new ulm,44.3125,-94.4605,14.18,47,40,12.35,US,1712864852
459,taltal,-25.4,-70.4833,19.87,73,68,3.6,CL,1712864865
460,sant'antioco,39.0664,8.4522,11.98,77,32,1.91,IT,1712864951
461,reggane,26.7158,0.1714,26.72,13,0,5.73,DZ,1712864951
462,kerewan,13.4898,-16.0888,26.62,41,0,7.19,GM,1712864951
463,balurghat,25.2167,88.7667,25.49,38,50,1.57,IN,1712864951
464,haiku-pauwela,20.9219,-156.3051,25.14,73,40,2.68,US,1712864951
465,guaruja,-23.9931,-46.2564,23.92,41,20,1.03,BR,1712864779
466,new norfolk,-42.7826,147.0587,10.95,84,81,1.24,AU,1712864952
467,i-n-salah,27.1935,2.4607,24.82,18,0,8.4,DZ,1712864952
468,shetpe,44.1667,52.1167,13.11,55,3,7.6,KZ,1712864952
469,melekeok village,7.4957,134.6367,26.31,89,40,1.54,PW,1712864952
470,aitape,-3.1374,142.3475,25.12,92,40,1.84,PG,1712864953
471,onguday,50.75,86.15,1.73,80,100,1.42,RU,1712864953
472,sao paulo de olivenca,-3.3783,-68.8725,29.66,87,72,0.77,BR,1712864953
473,nguigmi,14.2495,13.1092,30.55,11,95,6.11,NE,1712864953
474,tuapse,44.1125,39.0742,11.57,93,100,0.69,RU,1712864953
475,hohhot,40.8106,111.6522,10.16,46,0,3.0,CN,1712864953
476,bodden town,19.2833,-81.25,31.0,70,40,5.14,KY,1712864954
477,ebaye,8.7748,167.7392,28.01,74,40,9.32,MH,1712864954
478,tamanrasset,22.785,5.5228,26.95,7,0,4.63,DZ,1712864954
479,mukher,18.7,77.3667,28.53,44,97,4.4,IN,1712864954
480,bereket,39.2446,55.5154,16.1,76,100,2.18,TM,1712864955
481,peniche,39.3558,-9.3811,18.09,76,97,4.08,PT,1712864955
482,vrangel',42.7297,133.0839,4.8,97,36,2.84,RU,1712864955
483,thunder bay,48.4001,-89.3168,14.95,51,75,5.14,CA,1712864854
484,port douglas,-16.4833,145.4667,22.55,76,34,3.24,AU,1712864842
485,khilok,51.3674,110.4676,0.26,72,100,0.61,RU,1712864956
486,inari,68.906,27.0288,3.11,85,20,5.95,FI,1712864956
487,balikpapan,-1.2675,116.8289,26.55,89,40,1.03,ID,1712864956
488,agat village,13.3886,144.6585,27.52,90,20,3.09,GU,1712864956
489,punta gorda,26.9298,-82.0454,28.03,86,100,12.86,US,1712864921
490,canico,32.6333,-16.85,24.51,68,0,5.66,PT,1712864956
491,aquiraz,-3.9014,-38.3911,30.05,80,93,2.93,BR,1712864957
492,banff,51.1762,-115.5698,8.57,29,100,2.06,CA,1712864957
493,san pedro,14.35,121.0167,27.57,79,20,3.58,PH,1712864709
494,magadan,59.5667,150.8,-8.04,91,33,2.31,RU,1712864957
495,kristiansund,63.1115,7.732,9.36,76,75,13.89,NO,1712864957
496,nizhnyaya omka,55.4338,74.9426,-2.97,92,77,2.2,RU,1712864957
497,tadmur,34.5608,38.2805,17.69,62,100,3.43,SY,1712864868
498,port augusta,-32.5,137.7667,13.56,73,98,2.96,AU,1712864857
499,ipueiras,-7.0333,-40.45,26.59,75,100,1.08,BR,1712864748
500,tacuba,13.9011,-89.9297,35.25,33,37,4.02,SV,1712864958
501,severo-yeniseyskiy,60.3725,93.0408,-19.68,99,96,0.45,RU,1712864958
502,punta de bombon,-17.1717,-71.7931,22.09,80,64,3.73,PE,1712864959
503,berdyansk,46.7503,36.7944,14.72,65,0,1.27,UA,1712864959
504,bairnsdale,-37.8333,147.6167,11.7,95,0,2.17,AU,1712864721
505,kiffa,16.6166,-11.4045,36.95,13,78,4.51,MR,1712864960
506,linda,39.1277,-121.5508,29.34,50,0,0.0,US,1712864960
507,kamyzyak,46.11,48.0736,13.99,82,60,3.0,RU,1712864960
508,akrehamn,59.2667,5.1833,8.14,81,20,4.12,NO,1712864960
509,luis moya,22.4324,-102.2486,25.71,15,24,4.88,MX,1712864961
510,saint-pol-de-leon,48.6833,-3.9833,14.32,75,0,3.09,FR,1712864961
511,itaituba,-4.2761,-55.9836,28.09,89,75,4.12,BR,1712864718
512,westport,41.1415,-73.3579,15.8,87,100,2.24,US,1712864797
513,cidade velha,14.9167,-23.6167,24.26,60,0,7.72,CV,1712864961
514,oranjemund,-28.55,16.4333,25.18,32,1,4.85,NA,1712864961
515,general conesa,-40.1,-64.4333,18.25,29,97,2.94,AR,1712864961
516,poronaysk,49.2167,143.1167,1.71,84,49,1.61,RU,1712864962
517,luwingu,-10.2621,29.9271,17.87,97,100,1.07,ZM,1712864962
518,bamboo flat,11.7,92.7167,28.05,94,6,1.03,IN,1712864829
519,rome,34.257,-85.1647,22.23,70,75,5.14,US,1712864962
520,narrabri,-30.3167,149.7833,12.51,81,0,0.89,AU,1712864962
521,bonnyville,54.2668,-110.735,10.89,27,12,5.47,CA,1712864844
522,nieuw amsterdam,5.8833,-55.0833,31.01,66,40,5.14,SR,1712864962
523,papao,-17.75,-149.55,28.82,84,99,8.48,PF,1712864963
524,kavaratti,10.5669,72.642,29.25,68,0,2.44,IN,1712864832
525,chonchi,-42.6128,-73.8092,17.56,45,0,0.97,CL,1712864880
526,luanda,-8.8368,13.2343,27.0,84,40,3.6,AO,1712864917
527,sinop,41.7711,34.8709,10.08,94,33,1.54,TR,1712864963
528,machico,32.7,-16.7667,24.51,68,0,5.66,PT,1712864824
529,lockwood,45.8191,-108.4149,15.35,38,40,2.57,US,1712864964
530,bad neuenahr-ahrweiler,50.55,7.1,14.74,77,97,0.93,DE,1712864964
531,ciudad insurgentes,25.2625,-111.7753,31.45,8,100,0.73,MX,1712864964
532,labrador city,52.9463,-66.9114,3.95,70,100,2.57,CA,1712864828
533,aktau,43.65,51.2,15.32,46,1,7.47,KZ,1712864964
534,san rafael,-34.6177,-68.3301,9.46,73,100,3.3,AR,1712864718
535,daru,-9.0763,143.2092,26.89,84,100,7.51,PG,1712864849
536,tchintabaraden,15.8969,5.7985,33.78,11,100,2.56,NE,1712864965
537,karachev,53.1229,34.9852,10.81,62,84,2.91,RU,1712864965
538,mabai,23.0128,104.4508,17.46,87,100,2.15,CN,1712864965
539,borogontsy,62.6683,131.1683,0.39,99,100,2.76,RU,1712864965
540,ouro preto do oeste,-10.7481,-62.2158,29.24,75,25,1.61,BR,1712864890
541,glazunovka,52.4986,36.3275,15.4,63,100,4.39,RU,1712864965
542,aromashevo,56.8602,68.6375,-0.75,77,91,5.5,RU,1712864966
543,mana,5.6592,-53.7767,28.45,74,94,4.29,GF,1712864966
544,kutum,14.2,24.6667,25.58,11,13,3.55,SD,1712864966
545,kilindoni,-7.9139,39.6668,28.19,80,76,4.03,TZ,1712864966
546,lhokseumawe,5.1801,97.1507,25.57,86,31,1.58,ID,1712864967
547,miyaly,48.8844,53.7836,12.42,53,58,3.22,KZ,1712864967
548,kardla,58.9978,22.7492,7.81,91,100,9.54,EE,1712864967
549,al jawf,29.5,38.75,20.15,35,0,4.24,SA,1712864967
550,kaga bandoro,6.9896,19.1874,31.66,38,99,1.93,CF,1712864967
551,zvishavane,-20.3267,30.0665,17.3,76,88,5.35,ZW,1712864967
552,roccella ionica,38.322,16.4009,16.46,69,100,3.42,IT,1712864968
553,bode saadu,8.9333,4.7833,35.47,27,100,1.91,NG,1712864968
554,dolores,-36.3132,-57.6792,17.48,42,95,4.27,AR,1712864791
555,cole harbour,44.6724,-63.4751,7.66,77,100,3.13,CA,1712864968
556,mombetsu,44.3525,143.3525,5.93,66,100,2.4,JP,1712864968
557,timimoun,29.2639,0.231,25.21,12,0,4.63,DZ,1712864968
558,mpika,-11.8343,31.4529,18.26,97,100,3.07,ZM,1712864969
559,weno,7.4515,151.8468,27.97,83,100,4.12,FM,1712864833
560,malanje,-9.5402,16.341,20.86,92,100,0.47,AO,1712864969
561,dampit,-8.2116,112.7493,22.16,97,100,0.77,ID,1712864969
562,pacocha,-17.5833,-71.3333,24.08,69,0,4.63,PE,1712864969
563,muisne,0.6,-80.0333,28.21,71,37,4.01,EC,1712864861
564,kangding,30.0513,101.9603,8.19,72,64,1.9,CN,1712864970
565,san isidro de curuguaty,-24.5167,-55.7,24.48,90,100,2.09,PY,1712864970
566,zmeinogorsk,51.1567,82.195,-0.74,94,100,4.65,RU,1712864970
567,kolwezi,-10.7148,25.4667,17.34,93,100,1.78,CD,1712864970
568,kuusamo,65.9667,29.1833,3.02,65,75,5.14,FI,1712864970
569,az zawr,29.4425,48.2747,27.79,49,0,4.1,KW,1712864971
